index,recipient,donor,slot,implementation,runtime_status,offer_eligible,adapter,exclusion_reason,evidence
1544,ness,dr_mario,dair,implemented,untested,True,common-aerial,,[]
1545,ness,roy,nair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":true,""native_jab"":false,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""81533ece59d729a3aef5495e6185c60b616e27b3"",""evidence"":""docs/evidence/aerials/current/aerials-debug-stress-0-130.json"",""log_sha256"":""49529f3c79e4d63320368cef9d60b49620a7ac6fd09d26c7e7aec9afcdfd6dca""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":true,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""36c24894da8b0649624bd1277c126c7533e46b54"",""evidence"":""docs/evidence/aerials/current/aerials-release-stress-0-130.json"",""log_sha256"":""fbc9a3bcc32b3f6ab77bd81ee710a8f2fa5e8c5773149e6da91736b32a1de458""}]"
1546,ness,roy,fair,implemented,untested,True,common-aerial,,[]
1547,ness,roy,bair,implemented,untested,True,common-aerial,,[]
1548,ness,roy,uair,implemented,untested,True,common-aerial,,[]
1549,ness,roy,dair,implemented,untested,True,common-aerial,,[]
1550,ness,pichu,nair,implemented,untested,True,common-aerial,,[]
1551,ness,pichu,fair,implemented,untested,True,common-aerial,,[]
1552,ness,pichu,bair,implemented,untested,True,common-aerial,,[]
1553,ness,pichu,uair,implemented,untested,True,common-aerial,,[]
1554,ness,pichu,dair,implemented,untested,True,common-aerial,,[]
1555,ness,ganondorf,nair,implemented,untested,True,common-aerial,,[]
1556,ness,ganondorf,fair,implemented,untested,True,common-aerial,,[]
1557,ness,ganondorf,bair,implemented,untested,True,common-aerial,,[]
1558,ness,ganondorf,uair,implemented,untested,True,common-aerial,,[]
1559,ness,ganondorf,dair,implemented,untested,True,common-aerial,,[]
1560,peach,captain_falcon,nair,implemented,untested,True,common-aerial,,[]
1561,peach,captain_falcon,fair,implemented,untested,True,common-aerial,,[]
1562,peach,captain_falcon,bair,implemented,untested,True,common-aerial,,[]
1563,peach,captain_falcon,uair,implemented,untested,True,common-aerial,,[]
1564,peach,captain_falcon,dair,implemented,untested,True,common-aerial,,[]
1565,peach,donkey_kong,nair,implemented,untested,True,common-aerial,,[]
1566,peach,donkey_kong,fair,implemented,untested,True,common-aerial,,[]
1567,peach,donkey_kong,bair,implemented,untested,True,common-aerial,,[]
1568,peach,donkey_kong,uair,implemented,untested,True,common-aerial,,[]
1569,peach,donkey_kong,dair,implemented,untested,True,common-aerial,,[]
1570,peach,fox,nair,implemented,untested,True,common-aerial,,[]
1571,peach,fox,fair,implemented,untested,True,common-aerial,,[]
1572,peach,fox,bair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":true,""native_jab"":false,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""81533ece59d729a3aef5495e6185c60b616e27b3"",""evidence"":""docs/evidence/aerials/current/aerials-debug-stress-0-130.json"",""log_sha256"":""49529f3c79e4d63320368cef9d60b49620a7ac6fd09d26c7e7aec9afcdfd6dca""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":true,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""36c24894da8b0649624bd1277c126c7533e46b54"",""evidence"":""docs/evidence/aerials/current/aerials-release-stress-0-130.json"",""log_sha256"":""fbc9a3bcc32b3f6ab77bd81ee710a8f2fa5e8c5773149e6da91736b32a1de458""}]"
1573,peach,fox,uair,implemented,untested,True,common-aerial,,[]
1574,peach,fox,dair,implemented,untested,True,common-aerial,,[]
1575,peach,game_and_watch,nair,implemented,untested,True,gamewatch-articles,,[]
1576,peach,game_and_watch,fair,implemented,untested,True,common-aerial,,[]
1577,peach,game_and_watch,bair,implemented,untested,True,gamewatch-articles,,[]
1578,peach,game_and_watch,uair,implemented,untested,True,gamewatch-articles,,[]
1579,peach,game_and_watch,dair,implemented,untested,True,common-aerial,,[]
1580,peach,kirby,nair,implemented,untested,True,common-aerial,,[]
1581,peach,kirby,fair,implemented,untested,True,common-aerial,,[]
1582,peach,kirby,bair,implemented,untested,True,common-aerial,,[]
1583,peach,kirby,uair,implemented,untested,True,common-aerial,,[]
1584,peach,kirby,dair,implemented,untested,True,common-aerial,,[]
1585,peach,bowser,nair,implemented,untested,True,common-aerial,,[]
1586,peach,bowser,fair,implemented,untested,True,common-aerial,,[]
1587,peach,bowser,bair,implemented,untested,True,common-aerial,,[]
1588,peach,bowser,uair,implemented,untested,True,common-aerial,,[]
1589,peach,bowser,dair,implemented,untested,True,common-aerial,,[]
1590,peach,link,nair,implemented,untested,True,common-aerial,,[]
1591,peach,link,fair,implemented,untested,True,common-aerial,,[]
1592,peach,link,bair,implemented,untested,True,common-aerial,,[]
1593,peach,link,uair,implemented,untested,True,common-aerial,,[]
1594,peach,link,dair,implemented,untested,True,link-down-bounce,,[]
1595,peach,luigi,nair,implemented,untested,True,common-aerial,,[]
1596,peach,luigi,fair,implemented,untested,True,common-aerial,,[]
1597,peach,luigi,bair,implemented,untested,True,common-aerial,,[]
1598,peach,luigi,uair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":true,""native_jab"":false,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""81533ece59d729a3aef5495e6185c60b616e27b3"",""evidence"":""docs/evidence/aerials/current/aerials-debug-stress-0-130.json"",""log_sha256"":""49529f3c79e4d63320368cef9d60b49620a7ac6fd09d26c7e7aec9afcdfd6dca""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":true,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""36c24894da8b0649624bd1277c126c7533e46b54"",""evidence"":""docs/evidence/aerials/current/aerials-release-stress-0-130.json"",""log_sha256"":""fbc9a3bcc32b3f6ab77bd81ee710a8f2fa5e8c5773149e6da91736b32a1de458""}]"
1599,peach,luigi,dair,implemented,untested,True,common-aerial,,[]
1600,peach,mario,nair,implemented,untested,True,common-aerial,,[]
1601,peach,mario,fair,implemented,untested,True,common-aerial,,[]
1602,peach,mario,bair,implemented,untested,True,common-aerial,,[]
1603,peach,mario,uair,implemented,untested,True,common-aerial,,[]
1604,peach,mario,dair,implemented,untested,True,common-aerial,,[]
1605,peach,marth,nair,implemented,untested,True,common-aerial,,[]
1606,peach,marth,fair,implemented,untested,True,common-aerial,,[]
1607,peach,marth,bair,implemented,untested,True,common-aerial,,[]
1608,peach,marth,uair,implemented,untested,True,common-aerial,,[]
1609,peach,marth,dair,implemented,untested,True,common-aerial,,[]
1610,peach,mewtwo,nair,implemented,untested,True,common-aerial,,[]
1611,peach,mewtwo,fair,implemented,untested,True,common-aerial,,[]
1612,peach,mewtwo,bair,implemented,untested,True,common-aerial,,[]
1613,peach,mewtwo,uair,implemented,untested,True,common-aerial,,[]
1614,peach,mewtwo,dair,implemented,untested,True,common-aerial,,[]
1615,peach,ness,nair,implemented,untested,True,common-aerial,,[]
1616,peach,ness,fair,implemented,untested,True,common-aerial,,[]
1617,peach,ness,bair,implemented,untested,True,common-aerial,,[]
1618,peach,ness,uair,implemented,untested,True,common-aerial,,[]
1619,peach,ness,dair,implemented,untested,True,common-aerial,,[]
1620,peach,peach,nair,implemented,untested,False,common-aerial,Identical donor: keep the native slot,[]
1621,peach,peach,fair,implemented,untested,False,common-aerial,Identical donor: keep the native slot,[]
1622,peach,peach,bair,implemented,untested,False,common-aerial,Identical donor: keep the native slot,[]
1623,peach,peach,uair,implemented,untested,False,common-aerial,Identical donor: keep the native slot,[]
1624,peach,peach,dair,implemented,runtime-tested,False,common-aerial,Identical donor: keep the native slot,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":true,""native_jab"":false,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""81533ece59d729a3aef5495e6185c60b616e27b3"",""evidence"":""docs/evidence/aerials/current/aerials-debug-stress-0-130.json"",""log_sha256"":""49529f3c79e4d63320368cef9d60b49620a7ac6fd09d26c7e7aec9afcdfd6dca""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":true,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""36c24894da8b0649624bd1277c126c7533e46b54"",""evidence"":""docs/evidence/aerials/current/aerials-release-stress-0-130.json"",""log_sha256"":""fbc9a3bcc32b3f6ab77bd81ee710a8f2fa5e8c5773149e6da91736b32a1de458""}]"
1625,peach,pikachu,nair,implemented,untested,True,common-aerial,,[]
1626,peach,pikachu,fair,implemented,untested,True,common-aerial,,[]
1627,peach,pikachu,bair,implemented,untested,True,common-aerial,,[]
1628,peach,pikachu,uair,implemented,untested,True,common-aerial,,[]
1629,peach,pikachu,dair,implemented,untested,True,common-aerial,,[]
1630,peach,ice_climbers,nair,implemented,untested,True,common-aerial,,[]
1631,peach,ice_climbers,fair,implemented,untested,True,common-aerial,,[]
1632,peach,ice_climbers,bair,implemented,untested,True,common-aerial,,[]
1633,peach,ice_climbers,uair,implemented,untested,True,common-aerial,,[]
1634,peach,ice_climbers,dair,implemented,untested,True,common-aerial,,[]
1635,peach,jigglypuff,nair,implemented,untested,True,common-aerial,,[]
1636,peach,jigglypuff,fair,implemented,untested,True,common-aerial,,[]
1637,peach,jigglypuff,bair,implemented,untested,True,common-aerial,,[]
1638,peach,jigglypuff,uair,implemented,untested,True,common-aerial,,[]
1639,peach,jigglypuff,dair,implemented,untested,True,common-aerial,,[]
1640,peach,samus,nair,implemented,untested,True,common-aerial,,[]
1641,peach,samus,fair,implemented,untested,True,common-aerial,,[]
1642,peach,samus,bair,implemented,untested,True,common-aerial,,[]
1643,peach,samus,uair,implemented,untested,True,common-aerial,,[]
1644,peach,samus,dair,implemented,untested,True,common-aerial,,[]
1645,peach,yoshi,nair,implemented,untested,True,common-aerial,,[]
1646,peach,yoshi,fair,implemented,untested,True,common-aerial,,[]
1647,peach,yoshi,bair,implemented,untested,True,common-aerial,,[]
1648,peach,yoshi,uair,implemented,untested,True,common-aerial,,[]
1649,peach,yoshi,dair,implemented,untested,True,common-aerial,,[]
1650,peach,zelda,nair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":true,""native_jab"":false,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""81533ece59d729a3aef5495e6185c60b616e27b3"",""evidence"":""docs/evidence/aerials/current/aerials-debug-stress-0-130.json"",""log_sha256"":""49529f3c79e4d63320368cef9d60b49620a7ac6fd09d26c7e7aec9afcdfd6dca""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":true,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""36c24894da8b0649624bd1277c126c7533e46b54"",""evidence"":""docs/evidence/aerials/current/aerials-release-stress-0-130.json"",""log_sha256"":""fbc9a3bcc32b3f6ab77bd81ee710a8f2fa5e8c5773149e6da91736b32a1de458""}]"
1651,peach,zelda,fair,implemented,untested,True,common-aerial,,[]
1652,peach,zelda,bair,implemented,untested,True,common-aerial,,[]
1653,peach,zelda,uair,implemented,untested,True,common-aerial,,[]
1654,peach,zelda,dair,implemented,untested,True,common-aerial,,[]
1655,peach,sheik,nair,implemented,untested,True,common-aerial,,[]
1656,peach,sheik,fair,implemented,untested,True,common-aerial,,[]
1657,peach,sheik,bair,implemented,untested,True,common-aerial,,[]
1658,peach,sheik,uair,implemented,untested,True,common-aerial,,[]
1659,peach,sheik,dair,implemented,untested,True,common-aerial,,[]
1660,peach,falco,nair,implemented,untested,True,common-aerial,,[]
1661,peach,falco,fair,implemented,untested,True,common-aerial,,[]
1662,peach,falco,bair,implemented,untested,True,common-aerial,,[]
1663,peach,falco,uair,implemented,untested,True,common-aerial,,[]
1664,peach,falco,dair,implemented,untested,True,common-aerial,,[]
1665,peach,young_link,nair,implemented,untested,True,common-aerial,,[]
1666,peach,young_link,fair,implemented,untested,True,common-aerial,,[]
1667,peach,young_link,bair,implemented,untested,True,common-aerial,,[]
1668,peach,young_link,uair,implemented,untested,True,common-aerial,,[]
1669,peach,young_link,dair,implemented,untested,True,link-down-bounce,,[]
1670,peach,dr_mario,nair,implemented,untested,True,common-aerial,,[]
1671,peach,dr_mario,fair,implemented,untested,True,common-aerial,,[]
1672,peach,dr_mario,bair,implemented,untested,True,common-aerial,,[]
1673,peach,dr_mario,uair,implemented,untested,True,common-aerial,,[]
1674,peach,dr_mario,dair,implemented,untested,True,common-aerial,,[]
1675,peach,roy,nair,implemented,untested,True,common-aerial,,[]
1676,peach,roy,fair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":true,""native_jab"":false,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""81533ece59d729a3aef5495e6185c60b616e27b3"",""evidence"":""docs/evidence/aerials/current/aerials-debug-stress-0-130.json"",""log_sha256"":""49529f3c79e4d63320368cef9d60b49620a7ac6fd09d26c7e7aec9afcdfd6dca""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":true,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""36c24894da8b0649624bd1277c126c7533e46b54"",""evidence"":""docs/evidence/aerials/current/aerials-release-stress-0-130.json"",""log_sha256"":""fbc9a3bcc32b3f6ab77bd81ee710a8f2fa5e8c5773149e6da91736b32a1de458""}]"
1677,peach,roy,bair,implemented,untested,True,common-aerial,,[]
1678,peach,roy,uair,implemented,untested,True,common-aerial,,[]
1679,peach,roy,dair,implemented,untested,True,common-aerial,,[]
1680,peach,pichu,nair,implemented,untested,True,common-aerial,,[]
1681,peach,pichu,fair,implemented,untested,True,common-aerial,,[]
1682,peach,pichu,bair,implemented,untested,True,common-aerial,,[]
1683,peach,pichu,uair,implemented,untested,True,common-aerial,,[]
1684,peach,pichu,dair,implemented,untested,True,common-aerial,,[]
1685,peach,ganondorf,nair,implemented,untested,True,common-aerial,,[]
1686,peach,ganondorf,fair,implemented,untested,True,common-aerial,,[]
1687,peach,ganondorf,bair,implemented,untested,True,common-aerial,,[]
1688,peach,ganondorf,uair,implemented,untested,True,common-aerial,,[]
1689,peach,ganondorf,dair,implemented,untested,True,common-aerial,,[]
1690,pikachu,captain_falcon,nair,implemented,untested,True,common-aerial,,[]
1691,pikachu,captain_falcon,fair,implemented,untested,True,common-aerial,,[]
1692,pikachu,captain_falcon,bair,implemented,untested,True,common-aerial,,[]
1693,pikachu,captain_falcon,uair,implemented,untested,True,common-aerial,,[]
1694,pikachu,captain_falcon,dair,implemented,untested,True,common-aerial,,[]
1695,pikachu,donkey_kong,nair,implemented,untested,True,common-aerial,,[]
1696,pikachu,donkey_kong,fair,implemented,untested,True,common-aerial,,[]
1697,pikachu,donkey_kong,bair,implemented,untested,True,common-aerial,,[]
1698,pikachu,donkey_kong,uair,implemented,untested,True,common-aerial,,[]
1699,pikachu,donkey_kong,dair,implemented,untested,True,common-aerial,,[]
1700,pikachu,fox,nair,implemented,untested,True,common-aerial,,[]
1701,pikachu,fox,fair,implemented,untested,True,common-aerial,,[]
1702,pikachu,fox,bair,implemented,untested,True,common-aerial,,[]
1703,pikachu,fox,uair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":true,""native_jab"":false,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""81533ece59d729a3aef5495e6185c60b616e27b3"",""evidence"":""docs/evidence/aerials/current/aerials-debug-stress-0-130.json"",""log_sha256"":""49529f3c79e4d63320368cef9d60b49620a7ac6fd09d26c7e7aec9afcdfd6dca""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":true,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""36c24894da8b0649624bd1277c126c7533e46b54"",""evidence"":""docs/evidence/aerials/current/aerials-release-stress-0-130.json"",""log_sha256"":""fbc9a3bcc32b3f6ab77bd81ee710a8f2fa5e8c5773149e6da91736b32a1de458""}]"
1704,pikachu,fox,dair,implemented,untested,True,common-aerial,,[]
1705,pikachu,game_and_watch,nair,implemented,untested,True,gamewatch-articles,,[]
1706,pikachu,game_and_watch,fair,implemented,untested,True,common-aerial,,[]
1707,pikachu,game_and_watch,bair,implemented,untested,True,gamewatch-articles,,[]
1708,pikachu,game_and_watch,uair,implemented,untested,True,gamewatch-articles,,[]
1709,pikachu,game_and_watch,dair,implemented,untested,True,common-aerial,,[]
1710,pikachu,kirby,nair,implemented,untested,True,common-aerial,,[]
1711,pikachu,kirby,fair,implemented,untested,True,common-aerial,,[]
1712,pikachu,kirby,bair,implemented,untested,True,common-aerial,,[]
